iter,outcome,term,estimate,p
321,FFD,coherence,0.0,
321,GD,entropy,0.0,
321,GD,curvature,0.0,
321,GD,coherence,0.0,
322,FFD,entropy,0.0,
322,FFD,curvature,0.0,
322,FFD,coherence,0.0,
322,GD,entropy,0.0,
322,GD,curvature,0.0,
322,GD,coherence,0.0,
323,FFD,entropy,0.0,
323,FFD,curvature,0.0,
323,FFD,coherence,0.0,
323,GD,entropy,0.0,
323,GD,curvature,0.0,
323,GD,coherence,0.0,
324,FFD,entropy,0.0,
324,FFD,curvature,0.0,
324,FFD,coherence,0.0,
324,GD,entropy,0.0,
324,GD,curvature,0.0,
324,GD,coherence,0.0,
325,FFD,entropy,0.0,
325,FFD,curvature,0.0,
325,FFD,coherence,0.0,
325,GD,entropy,0.0,
325,GD,curvature,0.0,
325,GD,coherence,0.0,
326,FFD,entropy,0.0,
326,FFD,curvature,0.0,
326,FFD,coherence,0.0,
326,GD,entropy,0.0,
326,GD,curvature,0.0,
326,GD,coherence,0.0,
327,FFD,entropy,0.0,
327,FFD,curvature,0.0,
327,FFD,coherence,0.0,
327,GD,entropy,0.0,
327,GD,curvature,0.0,
327,GD,coherence,0.0,
328,FFD,entropy,0.0,
328,FFD,curvature,0.0,
328,FFD,coherence,0.0,
328,GD,entropy,0.0,
328,GD,curvature,0.0,
328,GD,coherence,0.0,
329,FFD,entropy,0.0,
329,FFD,curvature,0.0,
329,FFD,coherence,0.0,
329,GD,entropy,0.0,
329,GD,curvature,0.0,
329,GD,coherence,0.0,
330,FFD,entropy,0.0,
330,FFD,curvature,0.0,
330,FFD,coherence,0.0,
330,GD,entropy,0.0,
330,GD,curvature,0.0,
330,GD,coherence,0.0,
331,FFD,entropy,0.0,
331,FFD,curvature,0.0,
331,FFD,coherence,0.0,
331,GD,entropy,0.0,
331,GD,curvature,0.0,
331,GD,coherence,0.0,
332,FFD,entropy,0.0,
332,FFD,curvature,0.0,
332,FFD,coherence,0.0,
332,GD,entropy,0.0,
332,GD,curvature,0.0,
332,GD,coherence,0.0,
333,FFD,entropy,0.0,
333,FFD,curvature,0.0,
333,FFD,coherence,0.0,
333,GD,entropy,0.0,
333,GD,curvature,0.0,
333,GD,coherence,0.0,
334,FFD,entropy,0.0,
334,FFD,curvature,0.0,
334,FFD,coherence,0.0,
334,GD,entropy,0.0,
334,GD,curvature,0.0,
334,GD,coherence,0.0,
335,FFD,entropy,0.0,
335,FFD,curvature,0.0,
335,FFD,coherence,0.0,
335,GD,entropy,0.0,
335,GD,curvature,0.0,
335,GD,coherence,0.0,
336,FFD,entropy,0.0,
336,FFD,curvature,0.0,
336,FFD,coherence,0.0,
336,GD,entropy,0.0,
336,GD,curvature,0.0,
336,GD,coherence,0.0,
337,FFD,entropy,0.0,
337,FFD,curvature,0.0,
337,FFD,coherence,0.0,
337,GD,entropy,0.0,
337,GD,curvature,0.0,
337,GD,coherence,0.0,
338,FFD,entropy,0.0,
338,FFD,curvature,0.0,
338,FFD,coherence,0.0,
338,GD,entropy,0.0,
338,GD,curvature,0.0,
338,GD,coherence,0.0,
339,FFD,entropy,0.0,
339,FFD,curvature,0.0,
339,FFD,coherence,0.0,
339,GD,entropy,0.0,
339,GD,curvature,0.0,
339,GD,coherence,0.0,
340,FFD,entropy,0.0,
340,FFD,curvature,0.0,
340,FFD,coherence,0.0,
340,GD,entropy,0.0,
340,GD,curvature,0.0,
340,GD,coherence,0.0,
341,FFD,entropy,0.0,
341,FFD,curvature,0.0,
341,FFD,coherence,0.0,
341,GD,entropy,0.0,
341,GD,curvature,0.0,
341,GD,coherence,0.0,
342,FFD,entropy,0.0,
342,FFD,curvature,0.0,
342,FFD,coherence,0.0,
342,GD,entropy,0.0,
342,GD,curvature,0.0,
342,GD,coherence,0.0,
343,FFD,entropy,0.0,
343,FFD,curvature,0.0,
343,FFD,coherence,0.0,
343,GD,entropy,0.0,
343,GD,curvature,0.0,
343,GD,coherence,0.0,
344,FFD,entropy,0.0,
344,FFD,curvature,0.0,
344,FFD,coherence,0.0,
344,GD,entropy,0.0,
344,GD,curvature,0.0,
344,GD,coherence,0.0,
345,FFD,entropy,0.0,
345,FFD,curvature,0.0,
345,FFD,coherence,0.0,
345,GD,entropy,0.0,
345,GD,curvature,0.0,
345,GD,coherence,0.0,
346,FFD,entropy,0.0,
346,FFD,curvature,0.0,
346,FFD,coherence,0.0,
346,GD,entropy,0.0,
346,GD,curvature,0.0,
346,GD,coherence,0.0,
347,FFD,entropy,0.0,
347,FFD,curvature,0.0,
347,FFD,coherence,0.0,
347,GD,entropy,0.0,
347,GD,curvature,0.0,
347,GD,coherence,0.0,
348,FFD,entropy,0.0,
348,FFD,curvature,0.0,
348,FFD,coherence,0.0,
348,GD,entropy,0.0,
348,GD,curvature,0.0,
348,GD,coherence,0.0,
349,FFD,entropy,0.0,
349,FFD,curvature,0.0,
349,FFD,coherence,0.0,
349,GD,entropy,0.0,
349,GD,curvature,0.0,
349,GD,coherence,0.0,
350,FFD,entropy,0.0,
350,FFD,curvature,0.0,
350,FFD,coherence,0.0,
350,GD,entropy,0.0,
350,GD,curvature,0.0,
350,GD,coherence,0.0,
351,FFD,entropy,0.0,
351,FFD,curvature,0.0,
351,FFD,coherence,0.0,
351,GD,entropy,0.0,
351,GD,curvature,0.0,
351,GD,coherence,0.0,
352,FFD,entropy,0.0,
352,FFD,curvature,0.0,
352,FFD,coherence,0.0,
352,GD,entropy,0.0,
352,GD,curvature,0.0,
352,GD,coherence,0.0,
353,FFD,entropy,0.0,
353,FFD,curvature,0.0,
353,FFD,coherence,0.0,
353,GD,entropy,0.0,
353,GD,curvature,0.0,
353,GD,coherence,0.0,
354,FFD,entropy,0.0,
354,FFD,curvature,0.0,
354,FFD,coherence,0.0,
354,GD,entropy,0.0,
354,GD,curvature,0.0,
354,GD,coherence,0.0,
355,FFD,entropy,0.0,
355,FFD,curvature,0.0,
355,FFD,coherence,0.0,
355,GD,entropy,0.0,
355,GD,curvature,0.0,
355,GD,coherence,0.0,
356,FFD,entropy,0.0,
356,FFD,curvature,0.0,
356,FFD,coherence,0.0,
356,GD,entropy,0.0,
356,GD,curvature,0.0,
356,GD,coherence,0.0,
357,FFD,entropy,0.0,
357,FFD,curvature,0.0,
357,FFD,coherence,0.0,
357,GD,entropy,0.0,
357,GD,curvature,0.0,
357,GD,coherence,0.0,
358,FFD,entropy,0.0,
358,FFD,curvature,0.0,
358,FFD,coherence,0.0,
358,GD,entropy,0.0,
358,GD,curvature,0.0,
358,GD,coherence,0.0,
359,FFD,entropy,0.0,
359,FFD,curvature,0.0,
359,FFD,coherence,0.0,
359,GD,entropy,0.0,
359,GD,curvature,0.0,
359,GD,coherence,0.0,
360,FFD,entropy,0.0,
360,FFD,curvature,0.0,
360,FFD,coherence,0.0,
360,GD,entropy,0.0,
360,GD,curvature,0.0,
360,GD,coherence,0.0,
361,FFD,entropy,0.0,
361,FFD,curvature,0.0,
361,FFD,coherence,0.0,
361,GD,entropy,0.0,
361,GD,curvature,0.0,
361,GD,coherence,0.0,
362,FFD,entropy,0.0,
362,FFD,curvature,0.0,
362,FFD,coherence,0.0,
362,GD,entropy,0.0,
362,GD,curvature,0.0,
362,GD,coherence,0.0,
363,FFD,entropy,0.0,
363,FFD,curvature,0.0,
363,FFD,coherence,0.0,
363,GD,entropy,0.0,
363,GD,curvature,0.0,
363,GD,coherence,0.0,
364,FFD,entropy,0.0,
364,FFD,curvature,0.0,
364,FFD,coherence,0.0,
364,GD,entropy,0.0,
364,GD,curvature,0.0,
364,GD,coherence,0.0,
365,FFD,entropy,0.0,
365,FFD,curvature,0.0,
365,FFD,coherence,0.0,
365,GD,entropy,0.0,
365,GD,curvature,0.0,
365,GD,coherence,0.0,
366,FFD,entropy,0.0,
366,FFD,curvature,0.0,
366,FFD,coherence,0.0,
366,GD,entropy,0.0,
366,GD,curvature,0.0,
366,GD,coherence,0.0,
367,FFD,entropy,0.0,
367,FFD,curvature,0.0,
367,FFD,coherence,0.0,
367,GD,entropy,0.0,
367,GD,curvature,0.0,
367,GD,coherence,0.0,
368,FFD,entropy,0.0,
368,FFD,curvature,0.0,
368,FFD,coherence,0.0,
368,GD,entropy,0.0,
368,GD,curvature,0.0,
368,GD,coherence,0.0,
369,FFD,entropy,0.0,
369,FFD,curvature,0.0,
369,FFD,coherence,0.0,
369,GD,entropy,0.0,
369,GD,curvature,0.0,
369,GD,coherence,0.0,
370,FFD,entropy,0.0,
370,FFD,curvature,0.0,
370,FFD,coherence,0.0,
370,GD,entropy,0.0,
370,GD,curvature,0.0,
370,GD,coherence,0.0,
371,FFD,entropy,0.0,
371,FFD,curvature,0.0,
371,FFD,coherence,0.0,
371,GD,entropy,0.0,
371,GD,curvature,0.0,
371,GD,coherence,0.0,
372,FFD,entropy,0.0,
372,FFD,curvature,0.0,
372,FFD,coherence,0.0,
372,GD,entropy,0.0,
372,GD,curvature,0.0,
372,GD,coherence,0.0,
373,FFD,entropy,0.0,
373,FFD,curvature,0.0,
373,FFD,coherence,0.0,
373,GD,entropy,0.0,
373,GD,curvature,0.0,
373,GD,coherence,0.0,
374,FFD,entropy,0.0,
374,FFD,curvature,0.0,
374,FFD,coherence,0.0,
374,GD,entropy,0.0,
374,GD,curvature,0.0,
374,GD,coherence,0.0,
375,FFD,entropy,0.0,
375,FFD,curvature,0.0,
375,FFD,coherence,0.0,
375,GD,entropy,0.0,
375,GD,curvature,0.0,
375,GD,coherence,0.0,
376,FFD,entropy,0.0,
376,FFD,curvature,0.0,
376,FFD,coherence,0.0,
376,GD,entropy,0.0,
376,GD,curvature,0.0,
376,GD,coherence,0.0,
377,FFD,entropy,0.0,
377,FFD,curvature,0.0,
377,FFD,coherence,0.0,
377,GD,entropy,0.0,
377,GD,curvature,0.0,
377,GD,coherence,0.0,
378,FFD,entropy,0.0,
378,FFD,curvature,0.0,
378,FFD,coherence,0.0,
378,GD,entropy,0.0,
378,GD,curvature,0.0,
378,GD,coherence,0.0,
379,FFD,entropy,0.0,
379,FFD,curvature,0.0,
379,FFD,coherence,0.0,
379,GD,entropy,0.0,
379,GD,curvature,0.0,
379,GD,coherence,0.0,
380,FFD,entropy,0.0,
380,FFD,curvature,0.0,
380,FFD,coherence,0.0,
380,GD,entropy,0.0,
380,GD,curvature,0.0,
380,GD,coherence,0.0,
381,FFD,entropy,0.0,
381,FFD,curvature,0.0,
381,FFD,coherence,0.0,
381,GD,entropy,0.0,
381,GD,curvature,0.0,
381,GD,coherence,0.0,
382,FFD,entropy,0.0,
382,FFD,curvature,0.0,
382,FFD,coherence,0.0,
382,GD,entropy,0.0,
382,GD,curvature,0.0,
382,GD,coherence,0.0,
383,FFD,entropy,0.0,
383,FFD,curvature,0.0,
383,FFD,coherence,0.0,
383,GD,entropy,0.0,
383,GD,curvature,0.0,
383,GD,coherence,0.0,
384,FFD,entropy,0.0,
384,FFD,curvature,0.0,
384,FFD,coherence,0.0,
384,GD,entropy,0.0,
384,GD,curvature,0.0,
384,GD,coherence,0.0,
385,FFD,entropy,0.0,
385,FFD,curvature,0.0,
385,FFD,coherence,0.0,
385,GD,entropy,0.0,
385,GD,curvature,0.0,
385,GD,coherence,0.0,
386,FFD,entropy,0.0,
386,FFD,curvature,0.0,
386,FFD,coherence,0.0,
386,GD,entropy,0.0,
386,GD,curvature,0.0,
386,GD,coherence,0.0,
387,FFD,entropy,0.0,
387,FFD,curvature,0.0,
387,FFD,coherence,0.0,
387,GD,entropy,0.0,
387,GD,curvature,0.0,
387,GD,coherence,0.0,
388,FFD,entropy,0.0,
388,FFD,curvature,0.0,
388,FFD,coherence,0.0,
388,GD,entropy,0.0,
388,GD,curvature,0.0,
388,GD,coherence,0.0,
389,FFD,entropy,0.0,
389,FFD,curvature,0.0,
389,FFD,coherence,0.0,
389,GD,entropy,0.0,
389,GD,curvature,0.0,
389,GD,coherence,0.0,
390,FFD,entropy,0.0,
390,FFD,curvature,0.0,
390,FFD,coherence,0.0,
390,GD,entropy,0.0,
390,GD,curvature,0.0,
390,GD,coherence,0.0,
391,FFD,entropy,0.0,
391,FFD,curvature,0.0,
391,FFD,coherence,0.0,
391,GD,entropy,0.0,
391,GD,curvature,0.0,
391,GD,coherence,0.0,
392,FFD,entropy,0.0,
392,FFD,curvature,0.0,
392,FFD,coherence,0.0,
392,GD,entropy,0.0,
392,GD,curvature,0.0,
392,GD,coherence,0.0,
393,FFD,entropy,0.0,
393,FFD,curvature,0.0,
393,FFD,coherence,0.0,
393,GD,entropy,0.0,
393,GD,curvature,0.0,
393,GD,coherence,0.0,
394,FFD,entropy,0.0,
394,FFD,curvature,0.0,
394,FFD,coherence,0.0,
394,GD,entropy,0.0,
394,GD,curvature,0.0,
394,GD,coherence,0.0,
395,FFD,entropy,0.0,
395,FFD,curvature,0.0,
395,FFD,coherence,0.0,
395,GD,entropy,0.0,
395,GD,curvature,0.0,
395,GD,coherence,0.0,
396,FFD,entropy,0.0,
396,FFD,curvature,0.0,
396,FFD,coherence,0.0,
396,GD,entropy,0.0,
396,GD,curvature,0.0,
396,GD,coherence,0.0,
397,FFD,entropy,0.0,
397,FFD,curvature,0.0,
397,FFD,coherence,0.0,
397,GD,entropy,0.0,
397,GD,curvature,0.0,
397,GD,coherence,0.0,
398,FFD,entropy,0.0,
398,FFD,curvature,0.0,
398,FFD,coherence,0.0,
398,GD,entropy,0.0,
398,GD,curvature,0.0,
398,GD,coherence,0.0,
399,FFD,entropy,0.0,
399,FFD,curvature,0.0,
399,FFD,coherence,0.0,
399,GD,entropy,0.0,
399,GD,curvature,0.0,
399,GD,coherence,0.0,
400,FFD,entropy,0.0,
400,FFD,curvature,0.0,
400,FFD,coherence,0.0,
400,GD,entropy,0.0,
400,GD,curvature,0.0,
400,GD,coherence,0.0,
401,FFD,entropy,0.0,
401,FFD,curvature,0.0,
401,FFD,coherence,0.0,
401,GD,entropy,0.0,
401,GD,curvature,0.0,
401,GD,coherence,0.0,
402,FFD,entropy,0.0,
402,FFD,curvature,0.0,
402,FFD,coherence,0.0,
402,GD,entropy,0.0,
402,GD,curvature,0.0,
402,GD,coherence,0.0,
403,FFD,entropy,0.0,
403,FFD,curvature,0.0,
403,FFD,coherence,0.0,
403,GD,entropy,0.0,
403,GD,curvature,0.0,
403,GD,coherence,0.0,
404,FFD,entropy,0.0,
404,FFD,curvature,0.0,
404,FFD,coherence,0.0,
404,GD,entropy,0.0,
404,GD,curvature,0.0,
404,GD,coherence,0.0,
405,FFD,entropy,0.0,
405,FFD,curvature,0.0,
405,FFD,coherence,0.0,
405,GD,entropy,0.0,
405,GD,curvature,0.0,
405,GD,coherence,0.0,
406,FFD,entropy,0.0,
406,FFD,curvature,0.0,
406,FFD,coherence,0.0,
406,GD,entropy,0.0,
406,GD,curvature,0.0,
406,GD,coherence,0.0,
407,FFD,entropy,0.0,
407,FFD,curvature,0.0,
407,FFD,coherence,0.0,
407,GD,entropy,0.0,
407,GD,curvature,0.0,
407,GD,coherence,0.0,
408,FFD,entropy,0.0,
408,FFD,curvature,0.0,
408,FFD,coherence,0.0,
408,GD,entropy,0.0,
408,GD,curvature,0.0,
408,GD,coherence,0.0,
409,FFD,entropy,0.0,
409,FFD,curvature,0.0,
409,FFD,coherence,0.0,
409,GD,entropy,0.0,
409,GD,curvature,0.0,
409,GD,coherence,0.0,
410,FFD,entropy,0.0,
410,FFD,curvature,0.0,
410,FFD,coherence,0.0,
410,GD,entropy,0.0,
410,GD,curvature,0.0,
410,GD,coherence,0.0,
411,FFD,entropy,0.0,
411,FFD,curvature,0.0,
411,FFD,coherence,0.0,
411,GD,entropy,0.0,
411,GD,curvature,0.0,
411,GD,coherence,0.0,
412,FFD,entropy,0.0,
412,FFD,curvature,0.0,
412,FFD,coherence,0.0,
412,GD,entropy,0.0,
412,GD,curvature,0.0,
412,GD,coherence,0.0,
413,FFD,entropy,0.0,
413,FFD,curvature,0.0,
413,FFD,coherence,0.0,
413,GD,entropy,0.0,
413,GD,curvature,0.0,
413,GD,coherence,0.0,
414,FFD,entropy,0.0,
414,FFD,curvature,0.0,
414,FFD,coherence,0.0,
414,GD,entropy,0.0,
414,GD,curvature,0.0,
414,GD,coherence,0.0,
415,FFD,entropy,0.0,
415,FFD,curvature,0.0,
415,FFD,coherence,0.0,
415,GD,entropy,0.0,
415,GD,curvature,0.0,
415,GD,coherence,0.0,
416,FFD,entropy,0.0,
416,FFD,curvature,0.0,
416,FFD,coherence,0.0,
416,GD,entropy,0.0,
416,GD,curvature,0.0,
416,GD,coherence,0.0,
417,FFD,entropy,0.0,
417,FFD,curvature,0.0,
417,FFD,coherence,0.0,
417,GD,entropy,0.0,
417,GD,curvature,0.0,
417,GD,coherence,0.0,
418,FFD,entropy,0.0,
418,FFD,curvature,0.0,
418,FFD,coherence,0.0,
418,GD,entropy,0.0,
418,GD,curvature,0.0,
418,GD,coherence,0.0,
419,FFD,entropy,0.0,
419,FFD,curvature,0.0,
419,FFD,coherence,0.0,
419,GD,entropy,0.0,
419,GD,curvature,0.0,
419,GD,coherence,0.0,
420,FFD,entropy,0.0,
420,FFD,curvature,0.0,
420,FFD,coherence,0.0,
420,GD,entropy,0.0,
420,GD,curvature,0.0,
420,GD,coherence,0.0,
421,FFD,entropy,0.0,
421,FFD,curvature,0.0,
421,FFD,coherence,0.0,
421,GD,entropy,0.0,
421,GD,curvature,0.0,
421,GD,coherence,0.0,
422,FFD,entropy,0.0,
422,FFD,curvature,0.0,
422,FFD,coherence,0.0,
422,GD,entropy,0.0,
422,GD,curvature,0.0,
422,GD,coherence,0.0,
423,FFD,entropy,0.0,
423,FFD,curvature,0.0,
423,FFD,coherence,0.0,
423,GD,entropy,0.0,
423,GD,curvature,0.0,
423,GD,coherence,0.0,
424,FFD,entropy,0.0,
424,FFD,curvature,0.0,
424,FFD,coherence,0.0,
424,GD,entropy,0.0,
424,GD,curvature,0.0,
424,GD,coherence,0.0,
425,FFD,entropy,0.0,
425,FFD,curvature,0.0,
425,FFD,coherence,0.0,
425,GD,entropy,0.0,
425,GD,curvature,0.0,
425,GD,coherence,0.0,
426,FFD,entropy,0.0,
426,FFD,curvature,0.0,
426,FFD,coherence,0.0,
426,GD,entropy,0.0,
426,GD,curvature,0.0,
426,GD,coherence,0.0,
427,FFD,entropy,0.0,
427,FFD,curvature,0.0,
427,FFD,coherence,0.0,
427,GD,entropy,0.0,
427,GD,curvature,0.0,
427,GD,coherence,0.0,
428,FFD,entropy,0.0,
428,FFD,curvature,0.0,
428,FFD,coherence,0.0,
428,GD,entropy,0.0,
428,GD,curvature,0.0,
428,GD,coherence,0.0,
429,FFD,entropy,0.0,
429,FFD,curvature,0.0,
429,FFD,coherence,0.0,
429,GD,entropy,0.0,
429,GD,curvature,0.0,
429,GD,coherence,0.0,
430,FFD,entropy,0.0,
430,FFD,curvature,0.0,
430,FFD,coherence,0.0,
430,GD,entropy,0.0,
430,GD,curvature,0.0,
430,GD,coherence,0.0,
431,FFD,entropy,0.0,
431,FFD,curvature,0.0,
431,FFD,coherence,0.0,
431,GD,entropy,0.0,
431,GD,curvature,0.0,
431,GD,coherence,0.0,
432,FFD,entropy,0.0,
432,FFD,curvature,0.0,
432,FFD,coherence,0.0,
432,GD,entropy,0.0,
432,GD,curvature,0.0,
432,GD,coherence,0.0,
433,FFD,entropy,0.0,
433,FFD,curvature,0.0,
433,FFD,coherence,0.0,
433,GD,entropy,0.0,
433,GD,curvature,0.0,
433,GD,coherence,0.0,
434,FFD,entropy,0.0,
434,FFD,curvature,0.0,
434,FFD,coherence,0.0,
434,GD,entropy,0.0,
434,GD,curvature,0.0,
434,GD,coherence,0.0,
435,FFD,entropy,0.0,
435,FFD,curvature,0.0,
435,FFD,coherence,0.0,
435,GD,entropy,0.0,
435,GD,curvature,0.0,
435,GD,coherence,0.0,
436,FFD,entropy,0.0,
436,FFD,curvature,0.0,
436,FFD,coherence,0.0,
436,GD,entropy,0.0,
436,GD,curvature,0.0,
436,GD,coherence,0.0,
437,FFD,entropy,0.0,
437,FFD,curvature,0.0,
437,FFD,coherence,0.0,
437,GD,entropy,0.0,
437,GD,curvature,0.0,
437,GD,coherence,0.0,
438,FFD,entropy,0.0,
438,FFD,curvature,0.0,
438,FFD,coherence,0.0,
438,GD,entropy,0.0,
438,GD,curvature,0.0,
438,GD,coherence,0.0,
439,FFD,entropy,0.0,
439,FFD,curvature,0.0,
439,FFD,coherence,0.0,
439,GD,entropy,0.0,
439,GD,curvature,0.0,
439,GD,coherence,0.0,
440,FFD,entropy,0.0,
440,FFD,curvature,0.0,
440,FFD,coherence,0.0,
440,GD,entropy,0.0,
440,GD,curvature,0.0,
440,GD,coherence,0.0,
441,FFD,entropy,0.0,
441,FFD,curvature,0.0,
441,FFD,coherence,0.0,
441,GD,entropy,0.0,
441,GD,curvature,0.0,
441,GD,coherence,0.0,
442,FFD,entropy,0.0,
442,FFD,curvature,0.0,
442,FFD,coherence,0.0,
442,GD,entropy,0.0,
442,GD,curvature,0.0,
442,GD,coherence,0.0,
443,FFD,entropy,0.0,
443,FFD,curvature,0.0,
443,FFD,coherence,0.0,
443,GD,entropy,0.0,
443,GD,curvature,0.0,
443,GD,coherence,0.0,
444,FFD,entropy,0.0,
444,FFD,curvature,0.0,
444,FFD,coherence,0.0,
444,GD,entropy,0.0,
444,GD,curvature,0.0,
444,GD,coherence,0.0,
445,FFD,entropy,0.0,
445,FFD,curvature,0.0,
445,FFD,coherence,0.0,
445,GD,entropy,0.0,
445,GD,curvature,0.0,
445,GD,coherence,0.0,
446,FFD,entropy,0.0,
446,FFD,curvature,0.0,
446,FFD,coherence,0.0,
446,GD,entropy,0.0,
446,GD,curvature,0.0,
446,GD,coherence,0.0,
447,FFD,entropy,0.0,
447,FFD,curvature,0.0,
447,FFD,coherence,0.0,
447,GD,entropy,0.0,
447,GD,curvature,0.0,
447,GD,coherence,0.0,
448,FFD,entropy,0.0,
448,FFD,curvature,0.0,
448,FFD,coherence,0.0,
448,GD,entropy,0.0,
448,GD,curvature,0.0,
448,GD,coherence,0.0,
449,FFD,entropy,0.0,
449,FFD,curvature,0.0,
449,FFD,coherence,0.0,
449,GD,entropy,0.0,
449,GD,curvature,0.0,
449,GD,coherence,0.0,
450,FFD,entropy,0.0,
450,FFD,curvature,0.0,
450,FFD,coherence,0.0,
450,GD,entropy,0.0,
450,GD,curvature,0.0,
450,GD,coherence,0.0,
451,FFD,entropy,0.0,
451,FFD,curvature,0.0,
451,FFD,coherence,0.0,
451,GD,entropy,0.0,
451,GD,curvature,0.0,
451,GD,coherence,0.0,
452,FFD,entropy,0.0,
452,FFD,curvature,0.0,
452,FFD,coherence,0.0,
452,GD,entropy,0.0,
452,GD,curvature,0.0,
452,GD,coherence,0.0,
453,FFD,entropy,0.0,
453,FFD,curvature,0.0,
453,FFD,coherence,0.0,
453,GD,entropy,0.0,
453,GD,curvature,0.0,
453,GD,coherence,0.0,
454,FFD,entropy,0.0,
454,FFD,curvature,0.0,
454,FFD,coherence,0.0,
454,GD,entropy,0.0,
454,GD,curvature,0.0,
454,GD,coherence,0.0,
455,FFD,entropy,0.0,
455,FFD,curvature,0.0,
455,FFD,coherence,0.0,
455,GD,entropy,0.0,
455,GD,curvature,0.0,
455,GD,coherence,0.0,
456,FFD,entropy,0.0,
456,FFD,curvature,0.0,
456,FFD,coherence,0.0,
456,GD,entropy,0.0,
456,GD,curvature,0.0,
456,GD,coherence,0.0,
457,FFD,entropy,0.0,
457,FFD,curvature,0.0,
457,FFD,coherence,0.0,
457,GD,entropy,0.0,
457,GD,curvature,0.0,
457,GD,coherence,0.0,
458,FFD,entropy,0.0,
458,FFD,curvature,0.0,
458,FFD,coherence,0.0,
458,GD,entropy,0.0,
458,GD,curvature,0.0,
458,GD,coherence,0.0,
459,FFD,entropy,0.0,
459,FFD,curvature,0.0,
459,FFD,coherence,0.0,
459,GD,entropy,0.0,
459,GD,curvature,0.0,
459,GD,coherence,0.0,
460,FFD,entropy,0.0,
460,FFD,curvature,0.0,
460,FFD,coherence,0.0,
460,GD,entropy,0.0,
460,GD,curvature,0.0,
460,GD,coherence,0.0,
461,FFD,entropy,0.0,
461,FFD,curvature,0.0,
461,FFD,coherence,0.0,
461,GD,entropy,0.0,
461,GD,curvature,0.0,
461,GD,coherence,0.0,
462,FFD,entropy,0.0,
462,FFD,curvature,0.0,
462,FFD,coherence,0.0,
462,GD,entropy,0.0,
462,GD,curvature,0.0,
462,GD,coherence,0.0,
463,FFD,entropy,0.0,
463,FFD,curvature,0.0,
463,FFD,coherence,0.0,
463,GD,entropy,0.0,
463,GD,curvature,0.0,
463,GD,coherence,0.0,
464,FFD,entropy,0.0,
464,FFD,curvature,0.0,
464,FFD,coherence,0.0,
464,GD,entropy,0.0,
464,GD,curvature,0.0,
464,GD,coherence,0.0,
465,FFD,entropy,0.0,
465,FFD,curvature,0.0,
465,FFD,coherence,0.0,
465,GD,entropy,0.0,
465,GD,curvature,0.0,
465,GD,coherence,0.0,
466,FFD,entropy,0.0,
466,FFD,curvature,0.0,
466,FFD,coherence,0.0,
466,GD,entropy,0.0,
466,GD,curvature,0.0,
466,GD,coherence,0.0,
467,FFD,entropy,0.0,
467,FFD,curvature,0.0,
467,FFD,coherence,0.0,
467,GD,entropy,0.0,
467,GD,curvature,0.0,
467,GD,coherence,0.0,
468,FFD,entropy,0.0,
468,FFD,curvature,0.0,
468,FFD,coherence,0.0,
468,GD,entropy,0.0,
468,GD,curvature,0.0,
468,GD,coherence,0.0,
469,FFD,entropy,0.0,
469,FFD,curvature,0.0,
469,FFD,coherence,0.0,
469,GD,entropy,0.0,
469,GD,curvature,0.0,
469,GD,coherence,0.0,
470,FFD,entropy,0.0,
470,FFD,curvature,0.0,
470,FFD,coherence,0.0,
470,GD,entropy,0.0,
470,GD,curvature,0.0,
470,GD,coherence,0.0,
471,FFD,entropy,0.0,
471,FFD,curvature,0.0,
471,FFD,coherence,0.0,
471,GD,entropy,0.0,
471,GD,curvature,0.0,
471,GD,coherence,0.0,
472,FFD,entropy,0.0,
472,FFD,curvature,0.0,
472,FFD,coherence,0.0,
472,GD,entropy,0.0,
472,GD,curvature,0.0,
472,GD,coherence,0.0,
473,FFD,entropy,0.0,
473,FFD,curvature,0.0,
473,FFD,coherence,0.0,
473,GD,entropy,0.0,
473,GD,curvature,0.0,
473,GD,coherence,0.0,
474,FFD,entropy,0.0,
474,FFD,curvature,0.0,
474,FFD,coherence,0.0,
474,GD,entropy,0.0,
474,GD,curvature,0.0,
474,GD,coherence,0.0,
475,FFD,entropy,0.0,
475,FFD,curvature,0.0,
475,FFD,coherence,0.0,
475,GD,entropy,0.0,
475,GD,curvature,0.0,
475,GD,coherence,0.0,
476,FFD,entropy,0.0,
476,FFD,curvature,0.0,
476,FFD,coherence,0.0,
476,GD,entropy,0.0,
476,GD,curvature,0.0,
476,GD,coherence,0.0,
477,FFD,entropy,0.0,
477,FFD,curvature,0.0,
477,FFD,coherence,0.0,
477,GD,entropy,0.0,
477,GD,curvature,0.0,
477,GD,coherence,0.0,
478,FFD,entropy,0.0,
478,FFD,curvature,0.0,
478,FFD,coherence,0.0,
478,GD,entropy,0.0,
478,GD,curvature,0.0,
478,GD,coherence,0.0,
479,FFD,entropy,0.0,
479,FFD,curvature,0.0,
479,FFD,coherence,0.0,
479,GD,entropy,0.0,
479,GD,curvature,0.0,
479,GD,coherence,0.0,
480,FFD,entropy,0.0,
480,FFD,curvature,0.0,
480,FFD,coherence,0.0,
480,GD,entropy,0.0,
480,GD,curvature,0.0,
480,GD,coherence,0.0,
481,FFD,entropy,0.0,
481,FFD,curvature,0.0,
481,FFD,coherence,0.0,
481,GD,entropy,0.0,
481,GD,curvature,0.0,
481,GD,coherence,0.0,
